predictionTimestamp,location,temperature,humidity,cloudiness,weatherDescription,partOfDay
2025-05-13T00:00:00Z,Las_Palmas,19.07,83.0,10.0,clear sky,n
2025-05-13T01:00:00Z,Las_Palmas,18.88,84.0,13.0,few clouds,n
2025-05-13T02:00:00Z,Las_Palmas,18.85,84.0,13.0,few clouds,n
2025-05-13T03:00:00Z,Las_Palmas,18.76,86.0,35.0,scattered clouds,n
2025-05-13T04:00:00Z,Las_Palmas,18.71,86.0,38.0,scattered clouds,n
2025-05-13T05:00:00Z,Las_Palmas,18.66,86.0,40.0,scattered clouds,n
2025-05-13T06:00:00Z,Las_Palmas,18.56,86.0,37.0,scattered clouds,n
2025-05-13T07:00:00Z,Las_Palmas,18.66,85.0,15.0,few clouds,d
2025-05-13T08:00:00Z,Las_Palmas,19.16,81.0,17.0,few clouds,d
2025-05-13T09:00:00Z,Las_Palmas,19.49,78.0,17.0,few clouds,d
2025-05-13T10:00:00Z,Las_Palmas,19.78,77.0,16.0,light rain,d
2025-05-13T11:00:00Z,Las_Palmas,19.93,76.0,15.0,few clouds,d
2025-05-13T12:00:00Z,Las_Palmas,20.2,74.0,14.0,few clouds,d
2025-05-13T00:00:00Z,Las_Palmas,18.95,82.0,31.0,light rain,n
2025-05-13T01:00:00Z,Las_Palmas,18.71,83.0,37.0,scattered clouds,n
2025-05-13T02:00:00Z,Las_Palmas,18.61,85.0,38.0,scattered clouds,n
2025-05-13T03:00:00Z,Las_Palmas,18.44,85.0,34.0,light rain,n
2025-05-13T04:00:00Z,Las_Palmas,18.41,85.0,32.0,scattered clouds,n
2025-05-13T05:00:00Z,Las_Palmas,18.31,86.0,32.0,light rain,n
2025-05-13T06:00:00Z,Las_Palmas,18.27,85.0,31.0,light rain,n
2025-05-13T07:00:00Z,Las_Palmas,18.45,84.0,31.0,light rain,d
2025-05-13T08:00:00Z,Las_Palmas,18.88,80.0,35.0,light rain,d
2025-05-13T09:00:00Z,Las_Palmas,19.21,77.0,37.0,scattered clouds,d
2025-05-13T10:00:00Z,Las_Palmas,19.4,74.0,41.0,scattered clouds,d
2025-05-13T11:00:00Z,Las_Palmas,19.6,72.0,44.0,scattered clouds,d
2025-05-13T12:00:00Z,Las_Palmas,19.81,70.0,44.0,scattered clouds,d
2025-05-13T13:00:00Z,Las_Palmas,20.02,69.0,43.0,scattered clouds,d
2025-05-13T14:00:00Z,Las_Palmas,20.1,69.0,40.0,scattered clouds,d
2025-05-13T15:00:00Z,Las_Palmas,20.22,69.0,37.0,scattered clouds,d
2025-05-13T16:00:00Z,Las_Palmas,19.87,70.0,35.0,scattered clouds,d
2025-05-13T17:00:00Z,Las_Palmas,19.61,71.0,33.0,scattered clouds,d
2025-05-13T18:00:00Z,Las_Palmas,19.36,71.0,30.0,scattered clouds,d
2025-05-13T19:00:00Z,Las_Palmas,18.95,73.0,27.0,scattered clouds,d
2025-05-13T20:00:00Z,Las_Palmas,18.73,72.0,23.0,few clouds,n
2025-05-13T21:00:00Z,Las_Palmas,18.62,72.0,23.0,few clouds,n
2025-05-13T22:00:00Z,Las_Palmas,18.43,73.0,23.0,few clouds,n
2025-05-13T23:00:00Z,Las_Palmas,18.26,73.0,23.0,few clouds,n
2025-05-13T00:00:00Z,Las_Palmas,18.95,82.0,31.0,light rain,n
2025-05-13T01:00:00Z,Las_Palmas,18.71,83.0,37.0,scattered clouds,n
2025-05-13T02:00:00Z,Las_Palmas,18.61,85.0,38.0,scattered clouds,n
2025-05-13T03:00:00Z,Las_Palmas,18.44,85.0,34.0,light rain,n
2025-05-13T04:00:00Z,Las_Palmas,18.41,85.0,32.0,scattered clouds,n
2025-05-13T05:00:00Z,Las_Palmas,18.31,86.0,32.0,light rain,n
2025-05-13T06:00:00Z,Las_Palmas,18.27,85.0,31.0,light rain,n
2025-05-13T07:00:00Z,Las_Palmas,18.45,84.0,31.0,light rain,d
2025-05-13T08:00:00Z,Las_Palmas,18.88,80.0,35.0,light rain,d
2025-05-13T09:00:00Z,Las_Palmas,19.21,77.0,37.0,scattered clouds,d
2025-05-13T10:00:00Z,Las_Palmas,19.4,74.0,41.0,scattered clouds,d
2025-05-13T11:00:00Z,Las_Palmas,19.6,72.0,44.0,scattered clouds,d
2025-05-13T12:00:00Z,Las_Palmas,19.81,70.0,44.0,scattered clouds,d
2025-05-13T13:00:00Z,Las_Palmas,20.02,69.0,43.0,scattered clouds,d
2025-05-13T14:00:00Z,Las_Palmas,20.1,69.0,40.0,scattered clouds,d
2025-05-13T15:00:00Z,Las_Palmas,20.22,69.0,37.0,scattered clouds,d
2025-05-13T16:00:00Z,Las_Palmas,19.87,70.0,35.0,scattered clouds,d
2025-05-13T17:00:00Z,Las_Palmas,19.61,71.0,33.0,scattered clouds,d
2025-05-13T18:00:00Z,Las_Palmas,19.36,71.0,30.0,scattered clouds,d
2025-05-13T19:00:00Z,Las_Palmas,18.95,73.0,27.0,scattered clouds,d
2025-05-13T20:00:00Z,Las_Palmas,18.73,72.0,23.0,few clouds,n
2025-05-13T21:00:00Z,Las_Palmas,18.62,72.0,23.0,few clouds,n
2025-05-13T22:00:00Z,Las_Palmas,18.43,73.0,23.0,few clouds,n
2025-05-13T23:00:00Z,Las_Palmas,18.26,73.0,23.0,few clouds,n
