predictionTimestamp,location,temperature,humidity,cloudiness,weatherDescription,partOfDay
2025-05-18T00:00:00Z,Madrid,19.29,43.0,0.0,clear sky,n
2025-05-18T01:00:00Z,Madrid,18.24,47.0,0.0,clear sky,n
2025-05-18T02:00:00Z,Madrid,17.72,48.0,0.0,clear sky,n
2025-05-18T03:00:00Z,Madrid,17.05,50.0,0.0,clear sky,n
2025-05-18T04:00:00Z,Madrid,16.39,52.0,0.0,clear sky,n
2025-05-18T05:00:00Z,Madrid,15.97,54.0,1.0,clear sky,d
2025-05-18T06:00:00Z,Madrid,16.33,53.0,1.0,clear sky,d
2025-05-18T07:00:00Z,Madrid,17.9,48.0,2.0,clear sky,d
2025-05-18T08:00:00Z,Madrid,19.46,42.0,3.0,clear sky,d
2025-05-18T09:00:00Z,Madrid,21.22,38.0,5.0,clear sky,d
2025-05-18T10:00:00Z,Madrid,23.11,34.0,6.0,clear sky,d
2025-05-18T11:00:00Z,Madrid,24.96,32.0,7.0,clear sky,d
2025-05-18T12:00:00Z,Madrid,26.62,28.0,9.0,clear sky,d
2025-05-18T13:00:00Z,Madrid,28.05,25.0,38.0,scattered clouds,d
2025-05-18T14:00:00Z,Madrid,28.77,22.0,25.0,scattered clouds,d
2025-05-18T15:00:00Z,Madrid,29.26,20.0,19.0,few clouds,d
2025-05-18T16:00:00Z,Madrid,29.22,20.0,22.0,few clouds,d
2025-05-18T17:00:00Z,Madrid,29.1,19.0,32.0,scattered clouds,d
2025-05-18T00:00:00Z,Madrid,19.29,43.0,0.0,clear sky,n
2025-05-18T01:00:00Z,Madrid,18.24,47.0,0.0,clear sky,n
2025-05-18T02:00:00Z,Madrid,17.72,48.0,0.0,clear sky,n
2025-05-18T03:00:00Z,Madrid,17.05,50.0,0.0,clear sky,n
2025-05-18T04:00:00Z,Madrid,16.39,52.0,0.0,clear sky,n
2025-05-18T05:00:00Z,Madrid,15.97,54.0,1.0,clear sky,d
2025-05-18T06:00:00Z,Madrid,16.33,53.0,1.0,clear sky,d
2025-05-18T07:00:00Z,Madrid,17.9,48.0,2.0,clear sky,d
2025-05-18T08:00:00Z,Madrid,19.46,42.0,3.0,clear sky,d
2025-05-18T09:00:00Z,Madrid,21.22,38.0,5.0,clear sky,d
2025-05-18T10:00:00Z,Madrid,23.11,34.0,6.0,clear sky,d
2025-05-18T11:00:00Z,Madrid,24.96,32.0,7.0,clear sky,d
2025-05-18T12:00:00Z,Madrid,26.62,28.0,9.0,clear sky,d
2025-05-18T13:00:00Z,Madrid,28.05,25.0,38.0,scattered clouds,d
2025-05-18T14:00:00Z,Madrid,28.77,22.0,25.0,scattered clouds,d
2025-05-18T15:00:00Z,Madrid,29.26,20.0,19.0,few clouds,d
2025-05-18T16:00:00Z,Madrid,29.22,20.0,22.0,few clouds,d
2025-05-18T17:00:00Z,Madrid,29.1,19.0,32.0,scattered clouds,d
2025-05-18T00:00:00Z,Madrid,18.24,40.0,30.0,scattered clouds,n
2025-05-18T01:00:00Z,Madrid,17.19,44.0,0.0,clear sky,n
2025-05-18T02:00:00Z,Madrid,16.54,48.0,0.0,clear sky,n
2025-05-18T03:00:00Z,Madrid,16.06,50.0,8.0,clear sky,n
2025-05-18T04:00:00Z,Madrid,15.51,50.0,7.0,clear sky,n
2025-05-18T05:00:00Z,Madrid,15.17,51.0,6.0,clear sky,d
2025-05-18T06:00:00Z,Madrid,15.47,50.0,5.0,clear sky,d
2025-05-18T07:00:00Z,Madrid,17.05,47.0,2.0,clear sky,d
2025-05-18T08:00:00Z,Madrid,18.58,45.0,1.0,clear sky,d
2025-05-18T09:00:00Z,Madrid,20.26,42.0,0.0,clear sky,d
2025-05-18T10:00:00Z,Madrid,22.27,38.0,1.0,clear sky,d
2025-05-18T11:00:00Z,Madrid,24.1,33.0,5.0,clear sky,d
2025-05-18T12:00:00Z,Madrid,25.78,29.0,8.0,clear sky,d
2025-05-18T13:00:00Z,Madrid,27.09,25.0,0.0,clear sky,d
2025-05-18T14:00:00Z,Madrid,27.65,22.0,46.0,scattered clouds,d
2025-05-18T15:00:00Z,Madrid,28.05,22.0,31.0,scattered clouds,d
2025-05-18T16:00:00Z,Madrid,28.12,23.0,25.0,scattered clouds,d
2025-05-18T17:00:00Z,Madrid,27.81,23.0,22.0,few clouds,d
2025-05-18T18:00:00Z,Madrid,27.38,25.0,21.0,few clouds,d
2025-05-18T19:00:00Z,Madrid,25.36,32.0,2.0,light rain,d
2025-05-18T20:00:00Z,Madrid,23.37,40.0,24.0,light rain,n
2025-05-18T21:00:00Z,Madrid,22.08,45.0,49.0,scattered clouds,n
2025-05-18T22:00:00Z,Madrid,21.0,49.0,62.0,broken clouds,n
2025-05-18T23:00:00Z,Madrid,20.48,50.0,69.0,broken clouds,n
