predictionTimestamp,location,temperature,humidity,cloudiness,weatherDescription,partOfDay
2025-05-19T00:00:00Z,Las_Palmas,19.49,83.0,53.0,broken clouds,n
2025-05-19T01:00:00Z,Las_Palmas,19.36,84.0,71.0,light rain,n
2025-05-19T02:00:00Z,Las_Palmas,19.43,80.0,73.0,light rain,n
2025-05-19T03:00:00Z,Las_Palmas,19.19,81.0,82.0,light rain,n
2025-05-19T04:00:00Z,Las_Palmas,19.16,79.0,81.0,broken clouds,n
2025-05-19T05:00:00Z,Las_Palmas,19.18,78.0,87.0,overcast clouds,n
2025-05-19T06:00:00Z,Las_Palmas,19.35,74.0,89.0,overcast clouds,n
2025-05-19T07:00:00Z,Las_Palmas,19.23,73.0,100.0,overcast clouds,d
2025-05-19T08:00:00Z,Las_Palmas,19.07,73.0,100.0,overcast clouds,d
2025-05-19T09:00:00Z,Las_Palmas,19.19,72.0,100.0,overcast clouds,d
