predictionTimestamp,location,temperature,humidity,cloudiness,weatherDescription,partOfDay
2025-05-17T04:00:00Z,Madrid,13.49,64.0,0.0,clear sky,n
2025-05-17T05:00:00Z,Madrid,12.98,64.0,0.0,clear sky,d
2025-05-17T06:00:00Z,Madrid,13.2,61.0,5.0,clear sky,d
2025-05-17T07:00:00Z,Madrid,14.61,53.0,23.0,few clouds,d
2025-05-17T08:00:00Z,Madrid,16.34,46.0,33.0,scattered clouds,d
2025-05-17T09:00:00Z,Madrid,18.34,42.0,45.0,scattered clouds,d
2025-05-17T10:00:00Z,Madrid,20.15,37.0,58.0,broken clouds,d
2025-05-17T11:00:00Z,Madrid,21.92,33.0,67.0,broken clouds,d
2025-05-17T12:00:00Z,Madrid,22.94,29.0,72.0,broken clouds,d
2025-05-17T13:00:00Z,Madrid,23.96,26.0,100.0,overcast clouds,d
2025-05-17T14:00:00Z,Madrid,24.33,24.0,100.0,overcast clouds,d
2025-05-17T15:00:00Z,Madrid,24.63,23.0,100.0,overcast clouds,d
2025-05-17T16:00:00Z,Madrid,24.6,23.0,100.0,overcast clouds,d
2025-05-17T17:00:00Z,Madrid,24.11,24.0,100.0,overcast clouds,d
2025-05-17T18:00:00Z,Madrid,23.49,26.0,100.0,overcast clouds,d
2025-05-17T19:00:00Z,Madrid,22.45,29.0,100.0,overcast clouds,d
2025-05-17T20:00:00Z,Madrid,20.94,32.0,80.0,broken clouds,n
2025-05-17T21:00:00Z,Madrid,20.29,34.0,55.0,broken clouds,n
2025-05-17T22:00:00Z,Madrid,19.77,35.0,43.0,scattered clouds,n
2025-05-17T23:00:00Z,Madrid,19.18,36.0,36.0,scattered clouds,n
