predictionTimestamp,location,temperature,humidity,cloudiness,weatherDescription,partOfDay
2025-05-17T00:00:00Z,Las_Palmas,18.66,75.0,93.0,overcast clouds,n
2025-05-17T01:00:00Z,Las_Palmas,18.38,76.0,48.0,scattered clouds,n
2025-05-17T02:00:00Z,Las_Palmas,18.28,77.0,44.0,scattered clouds,n
2025-05-17T03:00:00Z,Las_Palmas,18.25,77.0,45.0,scattered clouds,n
2025-05-17T04:00:00Z,Las_Palmas,18.13,77.0,38.0,scattered clouds,n
2025-05-17T05:00:00Z,Las_Palmas,18.09,77.0,35.0,scattered clouds,n
2025-05-17T06:00:00Z,Las_Palmas,18.03,77.0,32.0,scattered clouds,n
2025-05-17T07:00:00Z,Las_Palmas,18.31,74.0,22.0,few clouds,d
2025-05-17T08:00:00Z,Las_Palmas,18.73,71.0,15.0,few clouds,d
2025-05-17T09:00:00Z,Las_Palmas,19.19,69.0,12.0,few clouds,d
2025-05-17T10:00:00Z,Las_Palmas,19.74,67.0,11.0,few clouds,d
2025-05-17T11:00:00Z,Las_Palmas,20.05,66.0,10.0,clear sky,d
2025-05-17T12:00:00Z,Las_Palmas,20.41,65.0,10.0,clear sky,d
2025-05-17T13:00:00Z,Las_Palmas,20.71,65.0,3.0,clear sky,d
2025-05-17T14:00:00Z,Las_Palmas,20.81,65.0,0.0,clear sky,d
2025-05-17T15:00:00Z,Las_Palmas,20.53,67.0,0.0,clear sky,d
2025-05-17T16:00:00Z,Las_Palmas,20.44,68.0,1.0,clear sky,d
2025-05-17T17:00:00Z,Las_Palmas,20.36,69.0,2.0,clear sky,d
2025-05-17T18:00:00Z,Las_Palmas,20.31,69.0,2.0,clear sky,d
2025-05-17T19:00:00Z,Las_Palmas,20.01,72.0,3.0,clear sky,d
2025-05-17T20:00:00Z,Las_Palmas,19.64,73.0,4.0,clear sky,n
2025-05-17T21:00:00Z,Las_Palmas,19.38,75.0,6.0,clear sky,n
2025-05-17T22:00:00Z,Las_Palmas,18.96,76.0,8.0,clear sky,n
2025-05-17T23:00:00Z,Las_Palmas,18.91,76.0,9.0,clear sky,n
2025-05-17T00:00:00Z,Las_Palmas,18.66,75.0,93.0,overcast clouds,n
2025-05-17T01:00:00Z,Las_Palmas,18.38,76.0,48.0,scattered clouds,n
2025-05-17T02:00:00Z,Las_Palmas,18.28,77.0,44.0,scattered clouds,n
2025-05-17T03:00:00Z,Las_Palmas,18.25,77.0,45.0,scattered clouds,n
2025-05-17T04:00:00Z,Las_Palmas,18.13,77.0,38.0,scattered clouds,n
2025-05-17T05:00:00Z,Las_Palmas,18.09,77.0,35.0,scattered clouds,n
2025-05-17T06:00:00Z,Las_Palmas,18.03,77.0,32.0,scattered clouds,n
2025-05-17T07:00:00Z,Las_Palmas,18.31,74.0,22.0,few clouds,d
2025-05-17T08:00:00Z,Las_Palmas,18.73,71.0,15.0,few clouds,d
2025-05-17T09:00:00Z,Las_Palmas,19.19,69.0,12.0,few clouds,d
2025-05-17T10:00:00Z,Las_Palmas,19.74,67.0,11.0,few clouds,d
2025-05-17T11:00:00Z,Las_Palmas,20.05,66.0,10.0,clear sky,d
2025-05-17T12:00:00Z,Las_Palmas,20.41,65.0,10.0,clear sky,d
2025-05-17T13:00:00Z,Las_Palmas,20.71,65.0,3.0,clear sky,d
