predictionTimestamp,location,temperature,humidity,cloudiness,weatherDescription,partOfDay
2025-05-16T05:00:00Z,Madrid,11.18,75.0,4.0,clear sky,d
2025-05-16T06:00:00Z,Madrid,11.58,72.0,4.0,clear sky,d
2025-05-16T07:00:00Z,Madrid,12.77,66.0,5.0,clear sky,d
2025-05-16T08:00:00Z,Madrid,14.53,59.0,3.0,clear sky,d
2025-05-16T09:00:00Z,Madrid,16.39,51.0,2.0,clear sky,d
2025-05-16T10:00:00Z,Madrid,18.17,45.0,2.0,clear sky,d
2025-05-16T11:00:00Z,Madrid,19.98,40.0,1.0,clear sky,d
2025-05-16T12:00:00Z,Madrid,21.51,34.0,1.0,clear sky,d
2025-05-16T13:00:00Z,Madrid,22.39,29.0,0.0,clear sky,d
2025-05-16T14:00:00Z,Madrid,23.16,26.0,0.0,clear sky,d
2025-05-16T15:00:00Z,Madrid,23.64,23.0,0.0,clear sky,d
2025-05-16T16:00:00Z,Madrid,23.95,22.0,0.0,clear sky,d
2025-05-16T17:00:00Z,Madrid,23.76,23.0,0.0,clear sky,d
2025-05-16T18:00:00Z,Madrid,23.05,26.0,1.0,clear sky,d
2025-05-16T19:00:00Z,Madrid,21.67,31.0,0.0,clear sky,d
2025-05-16T20:00:00Z,Madrid,20.29,36.0,0.0,clear sky,n
2025-05-16T21:00:00Z,Madrid,19.18,41.0,0.0,clear sky,n
2025-05-16T22:00:00Z,Madrid,18.02,47.0,0.0,clear sky,n
2025-05-16T23:00:00Z,Madrid,17.21,50.0,0.0,clear sky,n
